system:index,IGBP,b0,b10,b100,b200,b30,b60,site,.geo
0000793d498812889f6e,ENF,39,38,41,40,37,39,IT-La2,"{""type"":""Point"",""coordinates"":[11.285299999999996,45.95419999999999]}"
00007c7e63578b8fef06,GRA,41,42,45,47,42,43,IT-MBo,"{""type"":""Point"",""coordinates"":[11.0458,46.01469999999999]}"
000020f23d98a22e342e,ENF,43,43,48,50,45,46,CH-Dav,"{""type"":""Point"",""coordinates"":[9.8559,46.815300000000015]}"
0000ab827b4b97df82b5,GRA,42,41,44,46,42,41,CH-Fru,"{""type"":""Point"",""coordinates"":[8.5378,47.1158]}"
0000572ae6076b36c1fa,DBF,44,44,45,48,43,45,IT-Isp,"{""type"":""Point"",""coordinates"":[8.633600000000001,45.81260000000001]}"
000060360cb68d0cd764,DBF,38,38,40,44,37,39,IT-PT1,"{""type"":""Point"",""coordinates"":[9.060999999999998,45.2009]}"
0000582e6f5d43f541f5,GRA,43,43,49,51,45,47,IT-Tor,"{""type"":""Point"",""coordinates"":[7.578100000000001,45.8444]}"
000091635ee99e7eb713,GRA,38,38,42,44,38,41,CH-Cha,"{""type"":""Point"",""coordinates"":[8.4104,47.21020000000001]}"
00003a2aa7b332e3372f,MF,41,42,45,46,42,43,CH-Lae,"{""type"":""Point"",""coordinates"":[8.365,47.4781]}"
00000ba6ffe8c2fb0aa5,GRA,33,34,35,36,34,34,CH-Oe1,"{""type"":""Point"",""coordinates"":[7.7318999999999996,47.28580000000001]}"
0000642b29a9c816147c,CRO,32,31,33,34,32,32,CH-Oe2,"{""type"":""Point"",""coordinates"":[7.7343,47.2863]}"
00006b5af119943a589d,GRA,45,45,49,50,45,48,AT-Neu,"{""type"":""Point"",""coordinates"":[11.317500000000003,47.1167]}"
0000e29037a86f513e07,WET,51,51,53,54,51,51,DE-SfN,"{""type"":""Point"",""coordinates"":[11.327499999999999,47.80639999999999]}"
0000f4066203536bd328,CRO,25,25,24,25,23,23,DE-Geb,"{""type"":""Point"",""coordinates"":[10.914299999999997,51.10009999999999]}"
00005d67a5126434b157,DBF,35,36,42,44,37,40,DE-Hai,"{""type"":""Point"",""coordinates"":[10.453,51.07919999999999]}"
000066ca029f8fe8f203,DBF,27,27,29,31,27,28,DE-Lnf,"{""type"":""Point"",""coordinates"":[10.3678,51.3282]}"
0000c736cafadf6bf164,WET,47,47,51,52,47,49,DE-Zrk,"{""type"":""Point"",""coordinates"":[12.889000000000005,53.87590000000001]}"
00002551eb7c80296d93,WET,56,56,59,60,56,58,DE-Akm,"{""type"":""Point"",""coordinates"":[13.683399999999999,53.866200000000006]}"
0000f75f973033a0fa3e,CRO,20,20,23,24,20,21,DE-Seh,"{""type"":""Point"",""coordinates"":[6.449699999999999,50.870599999999996]}"
0000c0a180e9df8d78d3,CRO,19,19,22,24,19,19,DE-RuS,"{""type"":""Point"",""coordinates"":[6.447199999999998,50.8659]}"
